id,initial_invt,monthly_invt,x_1,x_2,x_3,x_4,x_5,x_6,x_7,w_1,w_2,w_3,w_4,w_5,w_6,w_7,PC Date 
3835,18200,5360,NYSEARCA:IYE,NYSEARCA:PXE,NYSEARCA:IYM,NYSEARCA:FVL,NYSEARCA:EVX,,,0.402610066,0.430339983,0.11978716699999999,0.040658858,0.006603927,,,2008-07-27
3836,15800,2360,NYSEARCA:IYE,NYSEARCA:XES,NYSEARCA:EWC,NYSEARCA:PPA,,,,0.46922206299999997,0.273451775,0.19053256300000002,0.06679360000000001,,,,2009-03-19
3837,5400,850,NYSEARCA:PXJ,NYSEARCA:XES,NYSEARCA:JKH,NYSEARCA:FVL,NYSEARCA:EVX,,,0.48325481200000003,0.23171682,0.16427661300000002,0.068235289,0.052516466,,,2008-01-07
3838,1100,120,NYSEARCA:VDE,NYSEARCA:XME,NYSEARCA:EVX,NYSEARCA:IGM,,,,0.8547493740000001,0.083858851,0.04095203,0.020439745,,,,2008-01-13
3839,19700,2780,NYSEARCA:RYE,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:IYM,NYSEARCA:JKH,,,0.50787747,0.06329167,0.24415379,0.03105979,0.15361728,,,2008-11-09
3840,18400,2400,NYSEARCA:IYE,NYSEARCA:PXJ,NYSEARCA:XME,NYSEARCA:JKH,NYSEARCA:EVX,,,0.530531871,0.284112087,0.021462686,0.111495383,0.05239797400000001,,,2009-03-12
3841,3500,680,NYSEARCA:IEZ,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:EWC,,,,0.17891308399999997,0.32321375,0.094881227,0.40299193899999997,,,,2008-09-18
3842,12900,1790,NYSEARCA:IEO,NYSEARCA:IYE,NYSEARCA:IYM,NYSEARCA:EVX,NYSEARCA:IGM,,,0.7466930420000001,0.028625783999999998,0.039360086,0.069284362,0.11603672599999999,,,2009-05-30
3843,11800,2800,NYSEARCA:IYE,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:IHI,NYSEARCA:IHF,,,0.038028992000000005,0.422051952,0.374713678,0.047167189000000005,0.118038189,,,2009-05-09
3844,14300,910,NYSEARCA:IYE,NYSEARCA:VDE,NYSEARCA:IGM,,,,,0.483622458,0.467115801,0.049261741,,,,,2008-05-22
3845,7100,430,NYSEARCA:IEZ,NYSEARCA:PYZ,NYSEARCA:VOT,,,,,0.657465242,0.031954385,0.310580373,,,,,2009-06-22
3846,19000,740,NYSEARCA:RYE,NYSEARCA:IEZ,NYSEARCA:PXI,NYSEARCA:IYM,NYSEARCA:PYZ,,,0.521056069,0.04351904,0.146022918,0.22343144199999998,0.065970531,,,2008-05-16
3847,15100,3480,NYSEARCA:XOP,NYSEARCA:PXE,NYSEARCA:PPA,,,,,0.5556247679999999,0.287654039,0.156721193,,,,,2008-10-09
3848,19500,600,NYSEARCA:RYE,NYSEARCA:IYE,NYSEARCA:VDE,NYSEARCA:IYM,,,,0.45591800299999996,0.082105471,0.114974546,0.34700198,,,,2009-04-17
3849,18900,3750,NYSEARCA:RYE,NYSEARCA:VDE,NYSEARCA:IYM,NYSEARCA:JKH,NYSEARCA:FVL,,,0.586158478,0.232457088,0.031411071,0.002146639,0.147826724,,,2009-05-04
3850,11500,370,NYSEARCA:XOP,NYSEARCA:PXE,NYSEARCA:XME,NYSEARCA:FVL,NYSEARCA:IGV,,,0.5007185470000001,0.295993954,0.063224927,0.032694013,0.107368559,,,2009-03-26
3851,14200,3720,NYSEARCA:RYE,NYSEARCA:IEZ,NYSEARCA:XOP,NYSEARCA:XBI,NYSEARCA:ITA,,,0.24546841100000003,0.242959018,0.080472264,0.37967730899999996,0.051422998,,,2008-03-01
3852,6500,900,NYSEARCA:RYE,NYSEARCA:PXE,NYSEARCA:IHF,,,,,0.621634745,0.238499094,0.13986616,,,,,2008-01-07
3853,16000,3720,NYSEARCA:XOP,NYSEARCA:PXE,NYSEARCA:VAW,,,,,0.456514763,0.34971942100000003,0.193765816,,,,,2008-04-17
3854,5700,1360,NYSEARCA:IYE,NYSEARCA:PXJ,NYSEARCA:XES,NYSEARCA:EWC,NYSEARCA:EVX,,,0.46148844299999997,0.198634389,0.046148478,0.277013169,0.016715521,,,2008-11-25
3855,600,170,NYSEARCA:XOP,NYSEARCA:PXI,NYSEARCA:VAW,,,,,0.615446187,0.283787067,0.10076674599999999,,,,,2008-05-04
3856,4200,790,NYSEARCA:PXJ,NYSEARCA:XLE,NYSEARCA:PXI,NYSEARCA:JKH,NYSEARCA:EVX,,,0.50874806,0.144548726,0.155545436,0.14822421300000002,0.042933565,,,2008-07-29
3857,18400,1060,NYSEARCA:XOP,NYSEARCA:XLE,NYSEARCA:PXI,NYSEARCA:FVL,NYSEARCA:IGM,,,0.6918632440000001,0.055493157,0.115448726,0.12171045400000001,0.015484419,,,2009-06-09
3858,10200,1960,NYSEARCA:RYE,NYSEARCA:XME,NYSEARCA:PPA,,,,,0.722641722,0.066283655,0.21107462300000002,,,,,2009-01-17
3859,16300,720,NYSEARCA:XOP,NYSEARCA:PXE,NYSEARCA:VDE,NYSEARCA:IYM,NYSEARCA:FVL,,,0.44609507600000003,0.151853434,0.20416275399999997,0.10568872900000001,0.09220000699999999,,,2008-01-10
3860,17100,1170,NYSEARCA:IYE,NYSEARCA:XES,NYSEARCA:PYZ,NYSEARCA:VOT,,,,0.701194034,0.17058757600000002,0.038612109,0.089606282,,,,2008-01-04
3861,1700,130,NYSEARCA:IEZ,NYSEARCA:VDE,NYSEARCA:EWC,NYSEARCA:PPA,,,,0.525222465,0.05165051,0.17666077300000002,0.246466253,,,,2008-05-09
3862,20000,1200,NYSEARCA:PXE,NYSEARCA:XLE,NYSEARCA:IHI,,,,,0.801551998,0.103627179,0.09482082300000001,,,,,2009-04-29
3863,18800,2500,NYSEARCA:XOP,NYSEARCA:PXJ,NYSEARCA:PXI,NYSEARCA:VAW,,,,0.480005976,0.160671168,0.164647791,0.194675065,,,,2008-02-22
3864,6800,1170,NYSEARCA:PXJ,NYSEARCA:IYM,NYSEARCA:JKH,NYSEARCA:IGM,,,,0.6243879489999999,0.204132029,0.093076989,0.078403033,,,,2008-11-28
3865,17900,640,NYSEARCA:IYE,NYSEARCA:PXJ,NYSEARCA:VDE,NYSEARCA:FVL,NYSEARCA:IGV,,,0.501525262,0.317814418,0.029686516,0.030907949,0.120065855,,,2008-08-15
3866,12100,1060,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:PXJ,NYSEARCA:PPA,,,,0.47211769600000003,0.021176716,0.27555598800000003,0.2311496,,,,2008-12-25
3867,9300,370,NYSEARCA:IEO,NYSEARCA:RYE,NYSEARCA:XOP,NYSEARCA:FVL,NYSEARCA:IGM,,,0.34881051399999996,0.40234638,0.06623922,0.034944033,0.14765985199999998,,,2008-12-22
3868,3300,680,NYSEARCA:IEZ,NYSEARCA:XOP,NYSEARCA:PXE,NYSEARCA:PXI,NYSEARCA:XLB,,,0.15121332199999998,0.35557483,0.156166356,0.184426974,0.15261851699999998,,,2009-03-13
3869,7400,1600,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:IYM,,,0.33494289899999996,0.182780684,0.145337708,0.015849178000000002,0.321089532,,,2008-12-11
3870,10000,1620,NYSEARCA:IEO,NYSEARCA:RYE,NYSEARCA:IEZ,NYSEARCA:PPA,,,,0.314059849,0.33590399600000004,0.09816141699999999,0.25187473899999996,,,,2009-04-06
3871,17300,3170,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:IYM,NYSEARCA:IGM,,,,0.473313314,0.34819252100000003,0.10441656,0.074077604,,,,2008-12-14
3872,16700,4900,NYSEARCA:IEZ,NYSEARCA:XOP,NYSEARCA:PXE,NYSEARCA:VAW,NYSEARCA:PYZ,,,0.162765662,0.36475840600000003,0.179215724,0.153840204,0.139420005,,,2008-02-01
3873,10800,290,NYSEARCA:IEO,NYSEARCA:XES,NYSEARCA:FVL,,,,,0.6804228920000001,0.050248351,0.269328758,,,,,2008-10-08
3874,11900,1470,NYSEARCA:RYE,NYSEARCA:XME,NYSEARCA:EWC,NYSEARCA:IYM,NYSEARCA:IGM,,,0.692699107,0.026160722999999997,0.20694686,0.016294985,0.057898324,,,2008-05-16
3875,11200,1450,NYSEARCA:IEZ,NYSEARCA:PXE,NYSEARCA:VOT,,,,,0.356682961,0.425632609,0.217684431,,,,,2009-04-15
3876,16200,2860,NYSEARCA:PXJ,NYSEARCA:VDE,NYSEARCA:EWC,NYSEARCA:IGV,,,,0.29268677600000004,0.438683111,0.242299622,0.026330491,,,,2009-03-11
3877,6500,650,NYSEARCA:XOP,NYSEARCA:VAW,NYSEARCA:EVX,,,,,0.849102205,0.009992128000000001,0.14090566699999998,,,,,2008-03-23
3878,1100,190,NYSEARCA:IEO,NYSEARCA:XOP,NYSEARCA:PXJ,NYSEARCA:IYM,NYSEARCA:EVX,,,0.626300499,0.03065465,0.110123708,0.027219458999999998,0.205701683,,,2009-02-05
3879,9700,280,NYSEARCA:XES,NYSEARCA:EWC,NYSEARCA:IYM,NYSEARCA:PPA,NYSEARCA:RYH,,,0.6117453079999999,0.26243811899999997,0.054320932,0.026348101000000002,0.045147541,,,2009-04-17
3880,7400,170,NYSEARCA:IEZ,NYSEARCA:VDE,NYSEARCA:IYM,NYSEARCA:JKH,NYSEARCA:EVX,,,0.417308633,0.289720288,0.090722115,0.105353421,0.096895544,,,2008-11-15
3881,14400,3920,NYSEARCA:XOP,NYSEARCA:PYZ,NYSEARCA:FVL,NYSEARCA:IGM,,,,0.813466793,0.01004747,0.16244139400000002,0.014044343,,,,2008-12-18
3882,13900,790,NYSEARCA:IYE,NYSEARCA:IYM,NYSEARCA:PPA,,,,,0.896636194,0.026448221,0.076915585,,,,,2008-08-20
3883,10100,1770,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:XES,NYSEARCA:FVL,NYSEARCA:IGM,,,0.477905201,0.177599223,0.173956936,0.090863864,0.079674776,,,2008-10-22
3884,8100,2400,NYSEARCA:IEO,NYSEARCA:RYE,NYSEARCA:FVL,NYSEARCA:EVX,,,,0.40073525600000004,0.39165947100000004,0.09428834300000001,0.11331693,,,,2008-04-15
3885,13400,470,NYSEARCA:IYE,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:VOT,,,,0.286579042,0.20805004,0.373088999,0.132281919,,,,2009-06-22
3886,12600,1320,NYSEARCA:PXJ,NYSEARCA:XME,NYSEARCA:JKH,NYSEARCA:FVL,NYSEARCA:EVX,,,0.640065853,0.07143487,0.208004758,0.022183612000000002,0.058310907,,,2009-05-05
3887,10300,2950,NYSEARCA:XOP,NYSEARCA:IYM,NYSEARCA:EVX,,,,,0.6983515220000001,0.251841704,0.049806774000000005,,,,,2008-11-04
3888,10900,660,NYSEARCA:XOP,NYSEARCA:VDE,NYSEARCA:XME,NYSEARCA:EWC,NYSEARCA:RYH,,,0.552382922,0.231259241,0.09531146,0.027012746,0.09403363099999999,,,2008-09-11
3889,9200,1520,NYSEARCA:IEZ,NYSEARCA:VDE,NYSEARCA:FVL,,,,,0.34853450700000005,0.40283847700000003,0.248627016,,,,,2008-05-14
3890,5900,1430,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:ITA,NYSEARCA:XME,NYSEARCA:IHF,,,0.157290895,0.41344891100000003,0.30873970300000003,0.104827916,0.015692575,,,2009-02-09
3891,4700,380,NYSEARCA:IEO,NYSEARCA:XES,NYSEARCA:JKH,NYSEARCA:IGM,,,,0.698112478,0.08780412800000001,0.056478402000000004,0.157604992,,,,2008-10-22
3892,5700,1350,NYSEARCA:IEZ,NYSEARCA:IYE,NYSEARCA:FVL,NYSEARCA:EVX,,,,0.398713283,0.347107774,0.126382471,0.127796472,,,,2009-04-28
3893,2700,510,NYSEARCA:PXJ,NYSEARCA:XLE,NYSEARCA:PPA,NYSEARCA:RYH,,,,0.638198385,0.14893236199999998,0.08524132599999999,0.127627927,,,,2008-01-15
3894,9200,180,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:IYM,NYSEARCA:JKH,,,,0.286399323,0.48574487299999997,0.08752431599999999,0.140331488,,,,2009-02-10
3895,9500,2460,NYSEARCA:IEZ,NYSEARCA:XOP,NYSEARCA:EVX,,,,,0.33229463800000003,0.43055661,0.23714875100000002,,,,,2008-09-12
3896,7600,1910,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:VDE,NYSEARCA:VAW,,,,0.43194677299999995,0.210397362,0.18912577100000003,0.168530095,,,,2008-04-28
3897,16300,1040,NYSEARCA:IEO,NYSEARCA:IEZ,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:EWC,,,0.33170104899999997,0.10608412199999999,0.11002246199999999,0.019085878,0.43310648799999996,,,2008-08-04
3898,2000,140,NYSEARCA:VDE,NYSEARCA:PXI,NYSEARCA:XME,NYSEARCA:FVL,NYSEARCA:IGV,,,0.8398423290000001,0.001078053,0.092126054,0.019751543,0.047202021,,,2008-11-17
3899,10500,1580,NYSEARCA:RYE,NYSEARCA:IYE,NYSEARCA:PXE,NYSEARCA:RYH,,,,0.572239065,0.086151381,0.24229712899999997,0.099312425,,,,2008-07-18
3900,13400,490,NYSEARCA:RYE,NYSEARCA:XES,NYSEARCA:IHI,,,,,0.607429289,0.19729152100000003,0.19527919,,,,,2009-03-23
3901,8100,1800,NYSEARCA:IEO,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:PXJ,NYSEARCA:VAW,,,0.484240405,0.111114596,0.124523911,0.001961774,0.278159314,,,2008-08-26
3902,12400,2430,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:IYM,NYSEARCA:IGV,,,,0.5040456,0.276602461,0.125436458,0.093915481,,,,2008-07-30
3903,11800,2160,NYSEARCA:XOP,NYSEARCA:PXJ,NYSEARCA:PXI,NYSEARCA:XLB,,,,0.47754481,0.140769095,0.27052732,0.111158774,,,,2008-09-25
3904,9000,2260,NYSEARCA:XOP,NYSEARCA:PXJ,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:PXI,NYSEARCA:IYM,,0.393451241,0.045425357,0.175970072,0.01238216,0.097267051,0.275504119,,2008-07-10
3905,11700,640,NYSEARCA:XES,NYSEARCA:XME,NYSEARCA:EWC,NYSEARCA:IYM,NYSEARCA:IGV,,,0.500224023,0.06022385,0.352618796,0.050111779,0.036821551,,,2008-11-23
3906,5700,1420,NYSEARCA:IEZ,NYSEARCA:XOP,NYSEARCA:PXE,NYSEARCA:IGM,,,,0.32355361,0.379507903,0.079036737,0.21790174899999998,,,,2009-04-17
3907,14700,2530,NYSEARCA:XOP,NYSEARCA:PYZ,NYSEARCA:FVL,,,,,0.80817043,0.011522668,0.180306902,,,,,2009-03-08
3908,17500,1820,NYSEARCA:IEZ,NYSEARCA:IYE,NYSEARCA:FVL,NYSEARCA:EVX,NYSEARCA:IGV,,,0.43573657200000004,0.328027954,0.04228477,0.017053919,0.176896785,,,2008-06-02
3909,6200,700,NYSEARCA:IYE,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:IYM,NYSEARCA:JKH,,,0.254187924,0.391274695,0.151901236,0.122084839,0.080551306,,,2008-04-04
3910,9600,130,NYSEARCA:IEO,NYSEARCA:RYE,NYSEARCA:XBI,NYSEARCA:XES,,,,0.319751231,0.286757003,0.37022684899999997,0.023264916,,,,2008-12-20
3911,9200,2730,NYSEARCA:XOP,NYSEARCA:PXE,NYSEARCA:VDE,NYSEARCA:JKH,NYSEARCA:FVL,,,0.45903121,0.174686096,0.22852169100000003,0.008537201999999999,0.1292238,,,2008-11-26
3912,4300,940,NYSEARCA:RYE,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:IHI,,,,0.489233844,0.19245078899999998,0.129375411,0.188939957,,,,2008-08-06
3913,14700,2440,NYSEARCA:IEZ,NYSEARCA:XME,NYSEARCA:FVL,NYSEARCA:IGV,,,,0.623197807,0.05558018,0.051356565,0.269865447,,,,2009-06-13
3914,16800,1390,NYSEARCA:XOP,NYSEARCA:PXE,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:EWC,,,0.383877035,0.069359575,0.07793624,0.143454851,0.325372299,,,2008-06-17
3915,6600,620,NYSEARCA:IEO,NYSEARCA:RYE,NYSEARCA:XOP,NYSEARCA:VDE,NYSEARCA:IYM,,,0.014040713,0.372341763,0.198582532,0.02275172,0.392283272,,,2009-06-06
3916,7100,760,NYSEARCA:XOP,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:PXI,NYSEARCA:PYZ,,,0.441187386,0.242018934,0.069842117,0.055569348,0.19138221600000002,,,2008-06-23
3917,19900,410,NYSEARCA:RYE,NYSEARCA:XES,NYSEARCA:PXI,NYSEARCA:IYM,NYSEARCA:VOT,,,0.641434194,0.090861811,0.004349571,0.153108814,0.11024561,,,2008-01-14
3918,4000,260,NYSEARCA:IEZ,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:EWC,NYSEARCA:PYZ,,,0.184551758,0.308350091,0.105655604,0.38970811,0.011734437,,,2008-08-14
3919,13100,2140,NYSEARCA:IEZ,NYSEARCA:IYE,NYSEARCA:IYM,NYSEARCA:IGM,,,,0.40184334899999996,0.313884787,0.104175059,0.180096805,,,,2009-06-07
3920,7300,680,NYSEARCA:RYE,NYSEARCA:XME,NYSEARCA:IGV,,,,,0.74904717,0.085116808,0.165836022,,,,,2009-03-20
3921,16700,3790,NYSEARCA:IEO,NYSEARCA:IEZ,NYSEARCA:FVL,NYSEARCA:EVX,NYSEARCA:IGM,,,0.554851171,0.199257386,0.025048016,0.09395029,0.126893137,,,2008-05-24
3922,15800,3850,NYSEARCA:XOP,NYSEARCA:PXE,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:VAW,,,0.38421713,0.157799005,0.17627557100000002,0.083531164,0.19817712899999998,,,2008-11-04
3923,13200,3830,NYSEARCA:IYE,NYSEARCA:PXJ,NYSEARCA:EWC,,,,,0.478467463,0.217871865,0.303660673,,,,,2008-06-06
3924,6100,920,NYSEARCA:IEZ,NYSEARCA:EWC,NYSEARCA:FVL,NYSEARCA:EVX,NYSEARCA:IGM,,,0.5208390310000001,0.34818287,0.027470903999999997,0.085301932,0.018205262,,,2008-06-22
3925,6500,350,NYSEARCA:IEO,NYSEARCA:IEZ,NYSEARCA:IYM,NYSEARCA:VOT,,,,0.573801641,0.163512069,0.033792971,0.22889331899999998,,,,2008-01-22
3926,6500,200,NYSEARCA:IEZ,NYSEARCA:IHI,NYSEARCA:XME,NYSEARCA:PTH,,,,0.596975288,0.30344307600000003,0.064288962,0.035292673999999996,,,,2009-06-16
3927,5900,890,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:IYM,NYSEARCA:EVX,,,,0.286980435,0.489087475,0.1063865,0.11754559,,,,2008-04-10
3928,9000,160,NYSEARCA:XOP,NYSEARCA:XLE,NYSEARCA:VAW,NYSEARCA:PYZ,,,,0.7057860509999999,0.044953892999999995,0.008920052,0.240340003,,,,2009-02-28
3929,18100,2880,NYSEARCA:XOP,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:IYM,,0.338087952,0.026586678,0.145546396,0.166929716,0.006195826999999999,0.316653432,,2009-04-20
3930,1800,540,NYSEARCA:IEZ,NYSEARCA:XME,NYSEARCA:FVL,NYSEARCA:IGM,,,,0.625287309,0.039204549,0.106799357,0.228708785,,,,2008-02-12
3931,18200,1430,NYSEARCA:XOP,NYSEARCA:XLE,NYSEARCA:PXI,NYSEARCA:VOT,,,,0.664443829,0.045916465,0.202327507,0.08731219800000001,,,,2009-02-01
3932,19500,2010,NYSEARCA:RYE,NYSEARCA:IEZ,NYSEARCA:PXE,NYSEARCA:FVL,NYSEARCA:IGM,,,0.470904376,0.187359284,0.148518921,0.028832245,0.164385174,,,2008-12-30
3933,7500,240,NYSEARCA:PXE,NYSEARCA:XLE,NYSEARCA:ITA,,,,,0.745670195,0.10089188199999999,0.153437922,,,,,2009-01-01
3934,20000,5660,NYSEARCA:IYE,NYSEARCA:PXJ,NYSEARCA:IYM,,,,,0.579767977,0.11690378900000001,0.303328234,,,,,2008-04-07
3935,4800,780,NYSEARCA:XOP,NYSEARCA:VDE,NYSEARCA:IYM,NYSEARCA:FVL,,,,0.487807654,0.32623178199999997,0.09254757400000001,0.09341299,,,,2008-10-04
3936,19200,4330,NYSEARCA:RYE,NYSEARCA:XOP,NYSEARCA:VDE,NYSEARCA:IYM,NYSEARCA:XLB,,,0.392600468,0.223002599,0.025851447000000003,0.330499547,0.028045939,,,2008-03-16
3937,13800,2950,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:IYM,,,,,0.520343683,0.14324777800000002,0.33640854,,,,,2008-01-28
3938,16800,1510,NYSEARCA:XOP,NYSEARCA:PXJ,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:JKH,,,0.462987295,0.232797177,0.081227495,0.024271344,0.19871669,,,2009-02-11
3939,15800,2980,NYSEARCA:XOP,NYSEARCA:PXJ,NYSEARCA:VDE,NYSEARCA:IYM,NYSEARCA:PYZ,,,0.396064755,0.04135457,0.25538094,0.283637788,0.023561948,,,2008-01-28
3940,19400,1020,NYSEARCA:PXJ,NYSEARCA:XLE,NYSEARCA:PXI,NYSEARCA:FVL,NYSEARCA:EVX,,,0.483257865,0.149375666,0.182702723,0.09907895,0.08558479699999999,,,2008-01-22
3941,18100,2370,NYSEARCA:IEO,NYSEARCA:IEZ,NYSEARCA:XBI,NYSEARCA:PTH,,,,0.295009471,0.23226781600000002,0.467755576,0.004967137,,,,2009-01-25
3942,2000,300,NYSEARCA:IEZ,NYSEARCA:PXJ,NYSEARCA:JKH,NYSEARCA:IGM,,,,0.628897971,0.034849075,0.192512307,0.143740646,,,,2008-12-01
3943,5200,680,NYSEARCA:IYE,NYSEARCA:PXE,NYSEARCA:EVX,,,,,0.457834619,0.464393138,0.077772244,,,,,2009-01-28
3944,8900,2310,NYSEARCA:IYE,NYSEARCA:VDE,NYSEARCA:RYH,,,,,0.761799483,0.192415127,0.04578539,,,,,2008-01-06
3945,1800,110,NYSEARCA:RYE,NYSEARCA:XES,NYSEARCA:IYM,NYSEARCA:FVL,,,,0.644141096,0.092889897,0.090132321,0.17283668600000002,,,,2009-01-07
3946,3300,590,NYSEARCA:IYE,NYSEARCA:PXE,NYSEARCA:XME,NYSEARCA:PTH,,,,0.382252597,0.392835506,0.12037557300000001,0.104536324,,,,2008-01-12
3947,5200,790,NYSEARCA:IYE,NYSEARCA:ITA,NYSEARCA:XME,,,,,0.644523747,0.20468694199999998,0.150789311,,,,,2008-02-08
3948,17300,2570,NYSEARCA:IEO,NYSEARCA:XOP,NYSEARCA:EWC,NYSEARCA:JKH,NYSEARCA:IGM,,,0.668497119,0.035217853,0.182344917,0.014459882,0.099480229,,,2009-03-23
3949,4100,720,NYSEARCA:XES,NYSEARCA:JKH,NYSEARCA:PYZ,NYSEARCA:IGV,,,,0.733035586,0.016495799,0.083215348,0.16725326699999998,,,,2008-02-28
3950,8600,1260,NYSEARCA:RYE,NYSEARCA:PYZ,NYSEARCA:EVX,,,,,0.818794149,0.049114618,0.132091232,,,,,2008-04-13
3951,8300,720,NYSEARCA:XOP,NYSEARCA:PXI,NYSEARCA:IGV,,,,,0.7441625070000001,0.161744828,0.09409266599999999,,,,,2008-12-07
3952,5600,130,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:XES,NYSEARCA:RYH,,,,0.530005353,0.036276089,0.297673987,0.136044571,,,,2008-06-27
3953,5700,330,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:JKH,NYSEARCA:FVL,NYSEARCA:IGM,,,0.323238182,0.506241581,0.077511206,0.013762915,0.07924611599999999,,,2009-01-04
3954,13200,1440,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:XES,NYSEARCA:IGV,,,,0.487304464,0.159753372,0.202464688,0.150477476,,,,2008-08-07
3955,2100,560,NYSEARCA:RYE,NYSEARCA:PXI,NYSEARCA:XME,NYSEARCA:IGM,,,,0.742097235,0.029451539,0.071887786,0.156563441,,,,2008-03-12
3956,3800,600,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:PXE,NYSEARCA:IHI,,,,0.512251555,0.24928720199999999,0.11094674,0.127514502,,,,2008-05-19
3957,8500,460,NYSEARCA:PXE,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:XLB,,,,0.41314256899999996,0.447723625,0.049583859,0.08954994699999999,,,,2009-06-23
3958,500,110,NYSEARCA:PXJ,NYSEARCA:VDE,NYSEARCA:XME,NYSEARCA:EVX,,,,0.29453039,0.560045261,0.015577713,0.129846636,,,,2008-04-03
3959,14100,960,NYSEARCA:XOP,NYSEARCA:EWC,NYSEARCA:PTH,,,,,0.833319247,0.052516993,0.11416376,,,,,2008-01-08
3960,7300,700,NYSEARCA:XOP,NYSEARCA:PXI,NYSEARCA:XME,NYSEARCA:FVL,NYSEARCA:IGM,,,0.674184715,0.10167322599999999,0.07328791400000001,0.09870200800000001,0.052152138,,,2008-12-03
3961,18900,4890,NYSEARCA:PXJ,NYSEARCA:PYZ,NYSEARCA:EVX,,,,,0.724311851,0.037481084,0.238207065,,,,,2009-02-07
3962,1400,280,NYSEARCA:PXJ,NYSEARCA:XES,NYSEARCA:PXI,NYSEARCA:FVL,NYSEARCA:IGM,,,0.394741901,0.20025111399999998,0.23307661300000002,0.054824219,0.11710615199999999,,,2008-12-21
3963,13900,3060,NYSEARCA:XOP,NYSEARCA:XME,NYSEARCA:EWC,NYSEARCA:JKH,NYSEARCA:IGM,,,0.648672265,0.035816639,0.301991819,0.004207441,0.009311836,,,2009-05-04
3964,700,110,NYSEARCA:IEO,NYSEARCA:IEZ,NYSEARCA:XOP,NYSEARCA:FVL,NYSEARCA:EVX,,,0.522904004,0.182560898,0.032654618999999996,0.09966920900000001,0.162211271,,,2008-11-13
3965,1000,180,NYSEARCA:XOP,NYSEARCA:VDE,NYSEARCA:XME,NYSEARCA:FVL,NYSEARCA:IGV,,,0.511016692,0.32779491,0.041327945,0.038121927,0.081738525,,,2008-06-19
3966,13300,500,NYSEARCA:IEZ,NYSEARCA:PXE,NYSEARCA:PXI,NYSEARCA:IYM,,,,0.15625059800000002,0.390719639,0.130637537,0.322392226,,,,2008-12-21
3967,10200,2170,NYSEARCA:RYE,NYSEARCA:XOP,NYSEARCA:XES,NYSEARCA:PPA,NYSEARCA:RYH,,,0.477115667,0.31038656600000003,0.049906538,0.107463567,0.055127662,,,2008-12-02
3968,17600,4600,NYSEARCA:PXJ,NYSEARCA:XLE,NYSEARCA:PXI,,,,,0.283019678,0.073547475,0.643432847,,,,,2009-02-13
3969,13000,430,NYSEARCA:IYE,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:JKH,NYSEARCA:IGM,,,0.373680134,0.319650587,0.19738902600000002,0.07056755599999999,0.038712697000000004,,,2008-11-24
3970,1600,200,NYSEARCA:IEZ,NYSEARCA:EWC,NYSEARCA:IYM,NYSEARCA:IGM,,,,0.524079513,0.34760795899999997,0.012108091999999999,0.116204436,,,,2008-01-25
3971,3000,480,NYSEARCA:PXJ,NYSEARCA:XME,NYSEARCA:EWC,NYSEARCA:JKH,,,,0.553151884,0.010763392,0.360140556,0.07594416799999999,,,,2008-02-07
3972,5600,300,NYSEARCA:IEO,NYSEARCA:XES,NYSEARCA:IYM,NYSEARCA:JKH,NYSEARCA:IGM,,,0.6840396459999999,0.083765413,0.03165569,0.054450183,0.14608906800000002,,,2008-07-20
